,Date,Close,High,Low,Open,Volume,Target,Close_diff
251,2021-11-08,150.44000244140625,151.57000732421875,150.16000366210938,151.41000366210938,55020900,0,-0.839996337890625
252,2021-11-09,150.80999755859375,151.42999267578125,150.05999755859375,150.1999969482422,56787900,1,0.3699951171875
253,2021-11-10,147.9199981689453,150.1300048828125,147.85000610351562,150.02000427246094,65187100,0,-2.8899993896484375
254,2021-11-11,147.8699951171875,149.42999267578125,147.67999267578125,148.9600067138672,41000000,0,-0.0500030517578125
255,2021-11-12,149.99000549316406,150.39999389648438,147.47999572753906,148.42999267578125,63804000,1,2.1200103759765625
256,2021-11-15,150.0,151.8800048828125,149.42999267578125,150.3699951171875,59222800,1,0.0099945068359375
257,2021-11-16,151.0,151.49000549316406,149.33999633789062,149.94000244140625,59256200,1,1.0
258,2021-11-17,153.49000549316406,155.0,150.99000549316406,151.0,88807000,1,2.4900054931640625
259,2021-11-18,157.8699951171875,158.6699981689453,153.0500030517578,153.7100067138672,137827700,1,4.3799896240234375
260,2021-11-19,160.5500030517578,161.02000427246094,156.52999877929688,157.64999389648438,117305600,1,2.6800079345703125
261,2021-11-22,161.02000427246094,165.6999969482422,161.0,161.67999267578125,117467900,1,0.470001220703125
262,2021-11-23,161.41000366210938,161.8000030517578,159.05999755859375,161.1199951171875,96041900,1,0.3899993896484375
263,2021-11-24,161.94000244140625,162.13999938964844,159.63999938964844,160.75,69463600,1,0.529998779296875
264,2021-11-26,156.80999755859375,160.4499969482422,156.36000061035156,159.57000732421875,76959800,0,-5.1300048828125
265,2021-11-29,160.24000549316406,161.19000244140625,158.7899932861328,159.3699951171875,88748200,1,3.4300079345703125
266,2021-11-30,165.3000030517578,165.52000427246094,159.9199981689453,159.99000549316406,174048100,1,5.05999755859375
267,2021-12-01,164.77000427246094,170.3000030517578,164.52999877929688,167.47999572753906,152052500,0,-0.529998779296875
268,2021-12-02,163.75999450683594,164.1999969482422,157.8000030517578,158.74000549316406,136739200,0,-1.010009765625
269,2021-12-03,161.83999633789062,164.9600067138672,159.72000122070312,164.02000427246094,118023100,0,-1.9199981689453125
270,2021-12-06,165.32000732421875,167.8800048828125,164.27999877929688,164.2899932861328,107497000,1,3.480010986328125
271,2021-12-07,171.17999267578125,171.5800018310547,168.33999633789062,169.0800018310547,120405400,1,5.8599853515625
272,2021-12-08,175.0800018310547,175.9600067138672,170.6999969482422,172.1300048828125,116998900,1,3.9000091552734375
273,2021-12-09,174.55999755859375,176.75,173.9199981689453,174.91000366210938,108923700,0,-0.5200042724609375
274,2021-12-10,179.4499969482422,179.6300048828125,174.69000244140625,175.2100067138672,115402700,1,4.8899993896484375
275,2021-12-13,175.74000549316406,182.1300048828125,175.52999877929688,181.1199951171875,153237000,0,-3.709991455078125
276,2021-12-14,174.3300018310547,177.74000549316406,172.2100067138672,175.25,139380400,0,-1.410003662109375
277,2021-12-15,179.3000030517578,179.5,172.30999755859375,175.11000061035156,131063300,1,4.970001220703125
278,2021-12-16,172.25999450683594,181.13999938964844,170.75,179.27999877929688,150185800,0,-7.040008544921875
279,2021-12-17,171.13999938964844,173.47000122070312,169.69000244140625,169.92999267578125,195432700,0,-1.1199951171875
280,2021-12-20,169.75,170.5800018310547,167.4600067138672,168.27999877929688,107499100,0,-1.3899993896484375
281,2021-12-21,172.99000549316406,173.1999969482422,169.1199951171875,171.55999755859375,91185900,1,3.2400054931640625
282,2021-12-22,175.63999938964844,175.86000061035156,172.14999389648438,173.0399932861328,92135300,1,2.649993896484375
283,2021-12-23,176.27999877929688,176.85000610351562,175.27000427246094,175.85000610351562,68356600,1,0.6399993896484375
284,2021-12-27,180.3300018310547,180.4199981689453,177.07000732421875,177.08999633789062,74919600,1,4.0500030517578125
285,2021-12-28,179.2899932861328,181.3300018310547,178.52999877929688,180.1600036621093,79144300,0,-1.040008544921875
286,2021-12-29,179.3800048828125,180.6300048828125,178.13999938964844,179.3300018310547,62348900,1,0.0900115966796875
287,2021-12-30,178.1999969482422,180.57000732421875,178.08999633789062,179.47000122070312,59773000,0,-1.1800079345703125
288,2021-12-31,177.57000732421875,179.22999572753906,177.25999450683594,178.08999633789062,64062300,0,-0.6299896240234375
289,2022-01-03,182.009994506836,182.8800048828125,177.7100067138672,177.8300018310547,104487900,1,4.439987182617244
290,2022-01-04,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400,0,-2.309997558593807
291,2022-01-05,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600,0,-4.779998779296875
292,2022-01-06,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000,0,-2.9199981689453125
293,2022-01-07,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100,1,0.1699981689453125
294,2022-01-10,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600,1,0.0200042724609375
295,2022-01-11,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300,1,2.8899993896484375
296,2022-01-12,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200,1,0.4499969482421875
297,2022-01-13,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800,0,-3.339996337890625
298,2022-01-14,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800,1,0.8800048828125
299,2022-01-18,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700,0,-3.2700042724609375
300,2022-01-19,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000,0,-3.57000732421875
301,2022-01-20,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500,0,-1.720001220703125
302,2022-01-21,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900,0,-2.0999908447265625
303,2022-01-24,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600,0,-0.790008544921875
304,2022-01-25,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400,0,-1.839996337890625
305,2022-01-26,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300,0,-0.089996337890625
306,2022-01-27,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600,0,-0.470001220703125
307,2022-01-28,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700,1,11.110000610351562
308,2022-01-31,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600,1,4.4499969482421875
309,2022-02-01,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900,0,-0.1699981689453125
310,2022-02-02,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300,1,1.2299957275390625
311,2022-02-03,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100,0,-2.94000244140625
312,2022-02-04,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400,0,-0.5099945068359375
313,2022-02-07,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200,0,-0.7299957275390625
314,2022-02-08,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200,1,3.1699981689453125
315,2022-02-09,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000,1,1.4499969482421875
316,2022-02-10,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900,0,-4.160003662109375
317,2022-02-11,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700,0,-3.4799957275390625
318,2022-02-14,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500,1,0.2400054931640625
319,2022-02-15,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400,1,3.9099884033203125
320,2022-02-16,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400,0,-0.239990234375
321,2022-02-17,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300,0,-3.6699981689453125
322,2022-02-18,167.3000030517578,170.5399932861328,166.19000244140625,169.82000732421875,82772700,0,-1.5800018310546875
323,2022-02-22,164.32000732421875,166.69000244140625,162.14999389648438,164.97999572753906,91162800,0,-2.9799957275390625
324,2022-02-23,160.07000732421875,166.14999389648438,159.75,165.5399932861328,90009200,0,-4.25
325,2022-02-24,162.74000549316406,162.85000610351562,152.0,152.5800018310547,141147500,1,2.6699981689453125
326,2022-02-25,164.85000610351562,165.1199951171875,160.8699951171875,163.83999633789062,91974200,1,2.1100006103515625
327,2022-02-28,165.1199951171875,165.4199981689453,162.42999267578125,163.05999755859375,95056600,1,0.269989013671875
328,2022-03-01,163.1999969482422,166.60000610351562,161.97000122070312,164.6999969482422,83474400,0,-1.9199981689453125
329,2022-03-02,166.55999755859375,167.36000061035156,162.9499969482422,164.38999938964844,79724800,1,3.3600006103515625
330,2022-03-03,166.22999572753906,168.91000366210938,165.5500030517578,168.47000122070312,76678400,0,-0.3300018310546875
331,2022-03-04,163.1699981689453,165.5500030517578,162.10000610351562,164.49000549316406,83737200,0,-3.05999755859375
332,2022-03-07,159.3000030517578,165.02000427246094,159.0399932861328,163.36000061035156,96418800,0,-3.8699951171875
333,2022-03-08,157.44000244140625,162.8800048828125,155.8000030517578,158.82000732421875,131148300,0,-1.8600006103515625
334,2022-03-09,162.9499969482422,163.41000366210938,159.41000366210938,161.47999572753906,91454900,1,5.5099945068359375
335,2022-03-10,158.52000427246094,160.38999938964844,155.97999572753906,160.1999969482422,105342000,0,-4.42999267578125
336,2022-03-11,154.72999572753906,159.27999877929688,154.5,158.92999267578125,96970100,0,-3.790008544921875
337,2022-03-14,150.6199951171875,154.1199951171875,150.10000610351562,151.4499969482422,108732100,0,-4.1100006103515625
338,2022-03-15,155.08999633789062,155.57000732421875,150.3800048828125,150.89999389648438,92964300,1,4.470001220703125
339,2022-03-16,159.58999633789062,160.0,154.4600067138672,157.0500030517578,102300200,1,4.5
340,2022-03-17,160.6199951171875,161.0,157.6300048828125,158.61000061035156,75615400,1,1.029998779296875
341,2022-03-18,163.97999572753906,164.47999572753906,159.75999450683594,160.50999450683594,123511700,1,3.3600006103515625
342,2022-03-21,165.3800048828125,166.35000610351562,163.00999450683594,163.50999450683594,95811400,1,1.4000091552734375
343,2022-03-22,168.82000732421875,169.4199981689453,164.91000366210938,165.50999450683594,81532000,1,3.44000244140625
344,2022-03-23,170.2100067138672,172.63999938964844,167.64999389648438,167.99000549316406,98062700,1,1.3899993896484375
345,2022-03-24,174.07000732421875,174.13999938964844,170.2100067138672,171.05999755859375,90131400,1,3.8600006103515625
346,2022-03-25,174.72000122070312,175.27999877929688,172.75,173.8800048828125,80546200,1,0.649993896484375
347,2022-03-28,175.60000610351562,175.72999572753906,172.0,172.1699981689453,90371900,1,0.8800048828125
348,2022-03-29,178.9600067138672,179.00999450683594,176.33999633789062,176.69000244140625,100589400,1,3.3600006103515625
349,2022-03-30,177.77000427246094,179.61000061035156,176.6999969482422,178.5500030517578,92633200,0,-1.19000244140625
350,2022-03-31,174.61000061035156,178.02999877929688,174.39999389648438,177.83999633789062,103049300,0,-3.160003662109375
351,2022-04-01,174.30999755859375,174.8800048828125,171.94000244140625,174.02999877929688,78751300,0,-0.3000030517578125
352,2022-04-04,178.44000244140625,178.49000549316406,174.44000244140625,174.57000732421875,76468400,1,4.1300048828125
353,2022-04-05,175.05999755859375,178.3000030517578,174.4199981689453,177.5,73401800,0,-3.3800048828125
354,2022-04-06,171.8300018310547,173.6300048828125,170.1300048828125,172.36000061035156,89058800,0,-3.2299957275390625
355,2022-04-07,172.13999938964844,173.36000061035156,169.85000610351562,171.16000366210938,77594700,1,0.30999755859375
356,2022-04-08,170.08999633789062,171.77999877929688,169.1999969482422,171.77999877929688,76575500,0,-2.0500030517578125
357,2022-04-11,165.75,169.02999877929688,165.5,168.7100067138672,72246700,0,-4.339996337890625
358,2022-04-12,167.66000366210938,169.8699951171875,166.63999938964844,168.02000427246094,79265200,1,1.910003662109375
359,2022-04-13,170.39999389648438,171.0399932861328,166.77000427246094,167.38999938964844,70618900,1,2.739990234375
360,2022-04-14,165.2899932861328,171.27000427246094,165.0399932861328,170.6199951171875,75329400,0,-5.1100006103515625
361,2022-04-18,165.07000732421875,166.60000610351562,163.57000732421875,163.9199981689453,69023900,0,-0.2199859619140625
362,2022-04-19,167.39999389648438,167.82000732421875,163.91000366210938,165.02000427246094,67723800,1,2.329986572265625
363,2022-04-20,167.22999572753906,168.8800048828125,166.10000610351562,168.75999450683594,67929800,0,-0.1699981689453125
364,2022-04-21,166.4199981689453,171.52999877929688,165.91000366210938,168.91000366210938,87227800,0,-0.80999755859375
365,2022-04-22,161.7899932861328,167.8699951171875,161.5,166.4600067138672,84882400,0,-4.6300048828125
366,2022-04-25,162.8800048828125,163.1699981689453,158.4600067138672,161.1199951171875,96046400,1,1.0900115966796875
367,2022-04-26,156.8000030517578,162.33999633789062,156.72000122070312,162.25,95623200,0,-6.0800018310546875
368,2022-04-27,156.57000732421875,159.7899932861328,155.3800048828125,155.91000366210938,88063200,0,-0.2299957275390625
369,2022-04-28,163.63999938964844,164.52000427246094,158.92999267578125,159.25,130216800,1,7.0699920654296875
370,2022-04-29,157.64999389648438,166.1999969482422,157.25,161.83999633789062,131747600,0,-5.9900054931640625
371,2022-05-02,157.9600067138672,158.22999572753906,153.27000427246094,156.7100067138672,123055300,1,0.3100128173828125
372,2022-05-03,159.47999572753906,160.7100067138672,156.32000732421875,158.14999389648438,88966500,1,1.519989013671875
373,2022-05-04,166.02000427246094,166.47999572753906,159.25999450683594,159.6699981689453,108256500,1,6.540008544921875
374,2022-05-05,156.77000427246094,164.0800018310547,154.9499969482422,163.85000610351562,130525300,0,-9.25
375,2022-05-06,157.27999877929688,159.44000244140625,154.17999267578125,156.00999450683594,116124600,1,0.5099945068359375
376,2022-05-09,152.05999755859375,155.8300018310547,151.49000549316406,154.92999267578125,131577900,0,-5.220001220703125
377,2022-05-10,154.50999450683594,156.74000549316406,152.92999267578125,155.52000427246094,115366700,1,2.4499969482421875
378,2022-05-11,146.5,155.4499969482422,145.80999755859375,153.5,142689800,0,-8.009994506835938
379,2022-05-12,142.55999755859375,146.1999969482422,138.8000030517578,142.77000427246094,182602000,0,-3.94000244140625
380,2022-05-13,147.11000061035156,148.10000610351562,143.11000061035156,144.58999633789062,113990900,1,4.5500030517578125
381,2022-05-16,145.5399932861328,147.52000427246094,144.17999267578125,145.5500030517578,86643800,0,-1.57000732421875
382,2022-05-17,149.24000549316406,149.77000427246094,146.67999267578125,148.86000061035156,78336300,1,3.70001220703125
383,2022-05-18,140.82000732421875,147.36000061035156,139.89999389648438,146.85000610351562,109742900,0,-8.419998168945312
384,2022-05-19,137.35000610351562,141.66000366210938,136.60000610351562,139.8800048828125,136095600,0,-3.470001220703125
385,2022-05-20,137.58999633789062,140.6999969482422,132.61000061035156,139.08999633789062,137426100,1,0.239990234375
386,2022-05-23,143.11000061035156,143.25999450683594,137.64999389648438,137.7899932861328,117726300,1,5.5200042724609375
387,2022-05-24,140.36000061035156,141.97000122070312,137.3300018310547,140.80999755859375,104132700,0,-2.75
388,2022-05-25,140.52000427246094,141.7899932861328,138.33999633789062,138.42999267578125,92482700,1,0.160003662109375
389,2022-05-26,143.77999877929688,144.33999633789062,137.13999938964844,137.38999938964844,90601500,1,3.2599945068359375
390,2022-05-27,149.63999938964844,149.67999267578125,145.25999450683594,145.38999938964844,90978500,1,5.8600006103515625
391,2022-05-31,148.83999633789062,150.66000366210938,146.83999633789062,149.07000732421875,103718400,0,-0.8000030517578125
392,2022-06-01,148.7100067138672,151.74000549316406,147.67999267578125,149.89999389648438,74286600,0,-0.1299896240234375
393,2022-06-02,151.2100067138672,151.27000427246094,146.86000061035156,147.8300018310547,72348100,1,2.5
394,2022-06-03,145.3800048828125,147.97000122070312,144.4600067138672,146.89999389648438,88570300,0,-5.8300018310546875
395,2022-06-06,146.13999938964844,148.57000732421875,144.89999389648438,147.02999877929688,71598400,1,0.7599945068359375
396,2022-06-07,148.7100067138672,149.0,144.10000610351562,144.35000610351562,67808200,1,2.57000732421875
397,2022-06-08,147.9600067138672,149.8699951171875,147.4600067138672,148.5800018310547,53950200,0,-0.75
398,2022-06-09,142.63999938964844,147.9499969482422,142.52999877929688,147.0800018310547,69473000,0,-5.32000732421875
399,2022-06-10,137.1300048828125,140.75999450683594,137.05999755859375,140.27999877929688,91437900,0,-5.5099945068359375
400,2022-06-13,131.8800048828125,135.1999969482422,131.44000244140625,132.8699951171875,122207100,0,-5.25
401,2022-06-14,132.75999450683594,133.88999938964844,131.47999572753906,133.1300048828125,84784300,1,0.8799896240234375
402,2022-06-15,135.42999267578125,137.33999633789062,132.16000366210938,134.2899932861328,91533000,1,2.6699981689453125
403,2022-06-16,130.05999755859375,132.38999938964844,129.0399932861328,132.0800018310547,108123900,0,-5.3699951171875
404,2022-06-17,131.55999755859375,133.0800018310547,129.80999755859375,130.07000732421875,134520300,1,1.5
405,2022-06-21,135.8699951171875,137.05999755859375,133.32000732421875,133.4199981689453,81000500,1,4.30999755859375
406,2022-06-22,135.35000610351562,137.75999450683594,133.91000366210938,134.7899932861328,73409200,0,-0.519989013671875
407,2022-06-23,138.27000427246094,138.58999633789062,135.6300048828125,136.82000732421875,72433800,1,2.9199981689453125
408,2022-06-24,141.66000366210938,141.91000366210938,139.77000427246094,139.89999389648438,89116800,1,3.3899993896484375
409,2022-06-27,141.66000366210938,143.49000549316406,140.97000122070312,142.6999969482422,70207900,0,0.0
410,2022-06-28,137.44000244140625,143.4199981689453,137.32000732421875,142.1300048828125,67083400,0,-4.220001220703125
411,2022-06-29,139.22999572753906,140.6699981689453,136.6699981689453,137.4600067138672,66242400,1,1.7899932861328125
412,2022-06-30,136.72000122070312,138.3699951171875,133.77000427246094,137.25,98964500,0,-2.5099945068359375
413,2022-07-01,138.92999267578125,139.0399932861328,135.66000366210938,136.0399932861328,71051600,1,2.209991455078125
414,2022-07-05,141.55999755859375,141.61000061035156,136.92999267578125,137.77000427246094,73353800,1,2.6300048828125
415,2022-07-06,142.9199981689453,144.1199951171875,141.0800018310547,141.35000610351562,74064300,1,1.3600006103515625
416,2022-07-07,146.35000610351562,146.5500030517578,143.27999877929688,143.2899932861328,66253700,1,3.4300079345703125
417,2022-07-08,147.0399932861328,147.5500030517578,145.0,145.25999450683594,64547800,1,0.6899871826171875
418,2022-07-11,144.8699951171875,146.63999938964844,143.77999877929688,145.6699981689453,63141600,0,-2.1699981689453125
419,2022-07-12,145.86000061035156,148.4499969482422,145.0500030517578,145.75999450683594,77588800,1,0.9900054931640625
420,2022-07-13,145.49000549316406,146.4499969482422,142.1199951171875,142.99000549316406,71185600,0,-0.3699951171875
421,2022-07-14,148.47000122070312,148.9499969482422,143.25,144.0800018310547,78140700,1,2.9799957275390625
422,2022-07-15,150.1699981689453,150.86000061035156,148.1999969482422,149.77999877929688,76259900,1,1.6999969482421875
423,2022-07-18,147.07000732421875,151.57000732421875,146.6999969482422,150.74000549316406,81420900,0,-3.0999908447265625
424,2022-07-19,151.0,151.22999572753906,146.91000366210938,147.9199981689453,82982400,1,3.92999267578125
425,2022-07-20,153.0399932861328,153.72000122070312,150.3699951171875,151.1199951171875,64823400,1,2.0399932861328125
426,2022-07-21,155.35000610351562,155.57000732421875,151.94000244140625,154.5,65086600,1,2.3100128173828125
427,2022-07-22,154.08999633789062,156.27999877929688,153.41000366210938,155.38999938964844,66675400,0,-1.260009765625
428,2022-07-25,152.9499969482422,155.0399932861328,152.27999877929688,154.00999450683594,53623900,0,-1.1399993896484375
429,2022-07-26,151.60000610351562,153.08999633789062,150.8000030517578,152.25999450683594,55138700,0,-1.3499908447265625
430,2022-07-27,156.7899932861328,157.3300018310547,152.16000366210938,152.5800018310547,78620700,1,5.1899871826171875
431,2022-07-28,157.35000610351562,157.63999938964844,154.41000366210938,156.97999572753906,81378700,1,0.5600128173828125
432,2022-07-29,162.50999450683594,163.6300048828125,159.5,161.24000549316406,101786900,1,5.1599884033203125
433,2022-08-01,161.50999450683594,163.58999633789062,160.88999938964844,161.00999450683594,67829400,0,-1.0
434,2022-08-02,160.00999450683594,162.41000366210938,159.6300048828125,160.10000610351562,59907000,0,-1.5
435,2022-08-03,166.1300048828125,166.58999633789062,160.75,160.83999633789062,82507500,1,6.1200103759765625
436,2022-08-04,165.80999755859375,167.19000244140625,164.42999267578125,166.00999450683594,55474100,0,-0.32000732421875
437,2022-08-05,165.35000610351562,165.85000610351562,163.0,163.2100067138672,56697000,0,-0.459991455078125
438,2022-08-08,164.8699951171875,167.80999755859375,164.1999969482422,166.3699951171875,60276900,0,-0.480010986328125
439,2022-08-09,164.9199981689453,165.82000732421875,163.25,164.02000427246094,63135500,1,0.0500030517578125
440,2022-08-10,169.24000549316406,169.33999633789062,166.89999389648438,167.67999267578125,70170500,1,4.32000732421875
441,2022-08-11,168.49000549316406,170.99000549316406,168.19000244140625,170.05999755859375,57149200,0,-0.75
442,2022-08-12,172.10000610351562,172.1699981689453,169.39999389648438,169.82000732421875,68039400,1,3.6100006103515625
443,2022-08-15,173.19000244140625,173.38999938964844,171.35000610351562,171.52000427246094,54091700,1,1.089996337890625
444,2022-08-16,173.02999877929688,173.7100067138672,171.66000366210938,172.77999877929688,56377100,0,-0.160003662109375
445,2022-08-17,174.5500030517578,176.14999389648438,172.57000732421875,172.77000427246094,79542000,1,1.5200042724609375
446,2022-08-18,174.14999389648438,174.89999389648438,173.1199951171875,173.75,62290100,0,-0.4000091552734375
447,2022-08-19,171.52000427246094,173.74000549316406,171.30999755859375,173.02999877929688,70346300,0,-2.6299896240234375
448,2022-08-22,167.57000732421875,169.86000061035156,167.13999938964844,169.69000244140625,69026800,0,-3.9499969482421875
449,2022-08-23,167.22999572753906,168.7100067138672,166.64999389648438,167.0800018310547,54147100,0,-0.3400115966796875
450,2022-08-24,167.52999877929688,168.11000061035156,166.25,167.32000732421875,53841500,1,0.3000030517578125
451,2022-08-25,170.02999877929688,170.13999938964844,168.35000610351562,168.77999877929688,51218200,1,2.5
452,2022-08-26,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000,0,-6.410003662109375
453,2022-08-29,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000,0,-2.239990234375
454,2022-08-30,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200,0,-2.470001220703125
455,2022-08-31,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100,0,-1.69000244140625
456,2022-09-01,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900,1,0.7400054931640625
457,2022-09-02,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800,0,-2.1500091552734375
458,2022-09-06,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800,0,-1.279998779296875
459,2022-09-07,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600,1,1.4300079345703125
460,2022-09-08,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800,0,-1.5
461,2022-09-09,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800,1,2.9099884033203125
462,2022-09-12,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,1,6.05999755859375
463,2022-09-13,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,0,-9.589996337890625
464,2022-09-14,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,1,1.470001220703125
465,2022-09-15,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,0,-2.94000244140625
466,2022-09-16,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,0,-1.6699981689453125
467,2022-09-19,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,1,3.779998779296875
468,2022-09-20,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,1,2.4199981689453125
469,2022-09-21,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,0,-3.17999267578125
470,2022-09-22,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,0,-0.9799957275390625
471,2022-09-23,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,0,-2.3100128173828125
472,2022-09-26,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,1,0.3400115966796875
473,2022-09-27,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,1,0.989990234375
474,2022-09-28,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,0,-1.9199981689453125
475,2022-09-29,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,0,-7.3600006103515625
476,2022-09-30,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300,0,-4.279998779296875
477,2022-10-03,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,1,4.25
478,2022-10-04,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,1,3.6500091552734375
479,2022-10-05,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,1,0.29998779296875
480,2022-10-06,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,0,-0.970001220703125
481,2022-10-07,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,0,-5.339996337890625
482,2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,1,0.3300018310546875
483,2022-10-11,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,0,-1.44000244140625
484,2022-10-12,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,0,-0.6399993896484375
485,2022-10-13,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,1,4.6500091552734375
486,2022-10-14,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,0,-4.6100006103515625
487,2022-10-17,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,1,4.029998779296875
488,2022-10-18,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,1,1.339996337890625
489,2022-10-19,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,1,0.1100006103515625
490,2022-10-20,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,0,-0.470001220703125
491,2022-10-21,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,1,3.8800048828125
492,2022-10-24,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900,1,2.17999267578125
493,2022-10-25,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,1,2.8899993896484375
494,2022-10-26,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,0,-2.989990234375
495,2022-10-27,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,0,-4.5500030517578125
496,2022-10-28,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,1,10.94000244140625
497,2022-10-31,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,0,-2.4000091552734375
498,2022-11-01,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,0,-2.69000244140625
499,2022-11-02,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600,0,-5.6199951171875
500,2022-11-03,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,0,-6.149993896484375
501,2022-11-04,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,0,-0.5
502,2022-11-07,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,1,0.5399932861328125
503,2022-11-08,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,1,0.5800018310546875
504,2022-11-09,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,0,-4.6300048828125
505,2022-11-10,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,1,12.0
